ts,symbol,side,clip_usd,slippage_bps,book_usd_bid,book_usd_ask,source
2026-08-07T01:00:00.000Z,BNBUSDT,buy,10000,0.084,12217852,10885671,bykaranteli.com
2026-08-07T01:00:00.000Z,BNBUSDT,buy,100000,1.14,12217852,10885671,bykaranteli.com
2026-08-07T01:00:00.000Z,BNBUSDT,buy,1000000,6.735,12217852,10885671,bykaranteli.com
2026-08-07T01:00:00.000Z,BNBUSDT,buy,5000000,30.875,12217852,10885671,bykaranteli.com
2026-08-07T01:00:00.000Z,BNBUSDT,sell,10000,0.23,12217852,10885671,bykaranteli.com
2026-08-07T01:00:00.000Z,BNBUSDT,sell,100000,0.942,12217852,10885671,bykaranteli.com
2026-08-07T01:00:00.000Z,BNBUSDT,sell,1000000,7.25,12217852,10885671,bykaranteli.com
2026-08-07T01:00:00.000Z,BNBUSDT,sell,5000000,30.574,12217852,10885671,bykaranteli.com
2026-08-07T01:00:00.000Z,BTCUSDT,buy,10000,0.008,37337540,45258933,bykaranteli.com
2026-08-07T01:00:00.000Z,BTCUSDT,buy,100000,0.008,37337540,45258933,bykaranteli.com
2026-08-07T01:00:00.000Z,BTCUSDT,buy,1000000,0.601,37337540,45258933,bykaranteli.com
2026-08-07T01:00:00.000Z,BTCUSDT,buy,5000000,2.138,37337540,45258933,bykaranteli.com
2026-08-07T01:00:00.000Z,BTCUSDT,sell,10000,0.008,37337540,45258933,bykaranteli.com
2026-08-07T01:00:00.000Z,BTCUSDT,sell,100000,0.008,37337540,45258933,bykaranteli.com
2026-08-07T01:00:00.000Z,BTCUSDT,sell,1000000,0.581,37337540,45258933,bykaranteli.com
2026-08-07T01:00:00.000Z,BTCUSDT,sell,5000000,2.401,37337540,45258933,bykaranteli.com
2026-08-07T01:00:00.000Z,DOGEUSDT,buy,10000,0.722,32081746,31195307,bykaranteli.com
2026-08-07T01:00:00.000Z,DOGEUSDT,buy,100000,2.194,32081746,31195307,bykaranteli.com
2026-08-07T01:00:00.000Z,DOGEUSDT,buy,1000000,12.961,32081746,31195307,bykaranteli.com
2026-08-07T01:00:00.000Z,DOGEUSDT,buy,5000000,46.59,32081746,31195307,bykaranteli.com
2026-08-07T01:00:00.000Z,DOGEUSDT,sell,10000,0.722,32081746,31195307,bykaranteli.com
2026-08-07T01:00:00.000Z,DOGEUSDT,sell,100000,1.925,32081746,31195307,bykaranteli.com
2026-08-07T01:00:00.000Z,DOGEUSDT,sell,1000000,9.277,32081746,31195307,bykaranteli.com
2026-08-07T01:00:00.000Z,DOGEUSDT,sell,5000000,47.42,32081746,31195307,bykaranteli.com
2026-08-07T01:00:00.000Z,ETHUSDT,buy,10000,0.026,53742064,54611068,bykaranteli.com
2026-08-07T01:00:00.000Z,ETHUSDT,buy,100000,0.026,53742064,54611068,bykaranteli.com
2026-08-07T01:00:00.000Z,ETHUSDT,buy,1000000,0.781,53742064,54611068,bykaranteli.com
2026-08-07T01:00:00.000Z,ETHUSDT,buy,5000000,3.49,53742064,54611068,bykaranteli.com
2026-08-07T01:00:00.000Z,ETHUSDT,sell,10000,0.026,53742064,54611068,bykaranteli.com
2026-08-07T01:00:00.000Z,ETHUSDT,sell,100000,0.606,53742064,54611068,bykaranteli.com
2026-08-07T01:00:00.000Z,ETHUSDT,sell,1000000,1.857,53742064,54611068,bykaranteli.com
2026-08-07T01:00:00.000Z,ETHUSDT,sell,5000000,6.342,53742064,54611068,bykaranteli.com
2026-08-07T01:00:00.000Z,LINKUSDT,buy,10000,0.607,8356673,6237887,bykaranteli.com
2026-08-07T01:00:00.000Z,LINKUSDT,buy,100000,3.726,8356673,6237887,bykaranteli.com
2026-08-07T01:00:00.000Z,LINKUSDT,buy,1000000,26.322,8356673,6237887,bykaranteli.com
2026-08-07T01:00:00.000Z,LINKUSDT,buy,5000000,125.318,8356673,6237887,bykaranteli.com
2026-08-07T01:00:00.000Z,LINKUSDT,sell,10000,2.428,8356673,6237887,bykaranteli.com
2026-08-07T01:00:00.000Z,LINKUSDT,sell,100000,5.33,8356673,6237887,bykaranteli.com
2026-08-07T01:00:00.000Z,LINKUSDT,sell,1000000,30.98,8356673,6237887,bykaranteli.com
2026-08-07T01:00:00.000Z,LINKUSDT,sell,5000000,127.454,8356673,6237887,bykaranteli.com
2026-08-07T01:00:00.000Z,SOLUSDT,buy,10000,0.688,79942199,69355707,bykaranteli.com
2026-08-07T01:00:00.000Z,SOLUSDT,buy,100000,0.688,79942199,69355707,bykaranteli.com
2026-08-07T01:00:00.000Z,SOLUSDT,buy,1000000,2.934,79942199,69355707,bykaranteli.com
2026-08-07T01:00:00.000Z,SOLUSDT,buy,5000000,13.139,79942199,69355707,bykaranteli.com
2026-08-07T01:00:00.000Z,SOLUSDT,sell,10000,0.688,79942199,69355707,bykaranteli.com
2026-08-07T01:00:00.000Z,SOLUSDT,sell,100000,0.725,79942199,69355707,bykaranteli.com
2026-08-07T01:00:00.000Z,SOLUSDT,sell,1000000,3.082,79942199,69355707,bykaranteli.com
2026-08-07T01:00:00.000Z,SOLUSDT,sell,5000000,10.295,79942199,69355707,bykaranteli.com
2026-08-07T01:00:00.000Z,XRPUSDT,buy,10000,0.482,37935353,28372415,bykaranteli.com
2026-08-07T01:00:00.000Z,XRPUSDT,buy,100000,1.169,37935353,28372415,bykaranteli.com
2026-08-07T01:00:00.000Z,XRPUSDT,buy,1000000,6.537,37935353,28372415,bykaranteli.com
2026-08-07T01:00:00.000Z,XRPUSDT,buy,5000000,27.912,37935353,28372415,bykaranteli.com
2026-08-07T01:00:00.000Z,XRPUSDT,sell,10000,0.482,37935353,28372415,bykaranteli.com
2026-08-07T01:00:00.000Z,XRPUSDT,sell,100000,1.031,37935353,28372415,bykaranteli.com
2026-08-07T01:00:00.000Z,XRPUSDT,sell,1000000,4.191,37935353,28372415,bykaranteli.com
2026-08-07T01:00:00.000Z,XRPUSDT,sell,5000000,25.626,37935353,28372415,bykaranteli.com
2026-08-07T02:00:00.000Z,ADAUSDT,buy,10000,2.498,15965213,12010086,bykaranteli.com
2026-08-07T02:00:00.000Z,ADAUSDT,buy,100000,6.101,15965213,12010086,bykaranteli.com
2026-08-07T02:00:00.000Z,ADAUSDT,buy,1000000,35.473,15965213,12010086,bykaranteli.com
2026-08-07T02:00:00.000Z,ADAUSDT,buy,5000000,112.715,15965213,12010086,bykaranteli.com
2026-08-07T02:00:00.000Z,ADAUSDT,sell,10000,2.498,15965213,12010086,bykaranteli.com
2026-08-07T02:00:00.000Z,ADAUSDT,sell,100000,2.761,15965213,12010086,bykaranteli.com
2026-08-07T02:00:00.000Z,ADAUSDT,sell,1000000,28.496,15965213,12010086,bykaranteli.com
2026-08-07T02:00:00.000Z,ADAUSDT,sell,5000000,104.415,15965213,12010086,bykaranteli.com
2026-08-07T02:00:00.000Z,BNBUSDT,buy,10000,0.24,12306277,11350766,bykaranteli.com
2026-08-07T02:00:00.000Z,BNBUSDT,buy,100000,1.644,12306277,11350766,bykaranteli.com
2026-08-07T02:00:00.000Z,BNBUSDT,buy,1000000,8.291,12306277,11350766,bykaranteli.com
2026-08-07T02:00:00.000Z,BNBUSDT,buy,5000000,27.258,12306277,11350766,bykaranteli.com
2026-08-07T02:00:00.000Z,BNBUSDT,sell,10000,0.084,12306277,11350766,bykaranteli.com
2026-08-07T02:00:00.000Z,BNBUSDT,sell,100000,0.883,12306277,11350766,bykaranteli.com
2026-08-07T02:00:00.000Z,BNBUSDT,sell,1000000,7.877,12306277,11350766,bykaranteli.com
2026-08-07T02:00:00.000Z,BNBUSDT,sell,5000000,32.135,12306277,11350766,bykaranteli.com
2026-08-07T02:00:00.000Z,BTCUSDT,buy,10000,0.176,44868578,47102840,bykaranteli.com
2026-08-07T02:00:00.000Z,BTCUSDT,buy,100000,0.586,44868578,47102840,bykaranteli.com
2026-08-07T02:00:00.000Z,BTCUSDT,buy,1000000,1.275,44868578,47102840,bykaranteli.com
2026-08-07T02:00:00.000Z,BTCUSDT,buy,5000000,2.871,44868578,47102840,bykaranteli.com
2026-08-07T02:00:00.000Z,BTCUSDT,sell,10000,0.008,44868578,47102840,bykaranteli.com
2026-08-07T02:00:00.000Z,BTCUSDT,sell,100000,0.008,44868578,47102840,bykaranteli.com
2026-08-07T02:00:00.000Z,BTCUSDT,sell,1000000,0.008,44868578,47102840,bykaranteli.com
2026-08-07T02:00:00.000Z,BTCUSDT,sell,5000000,0.889,44868578,47102840,bykaranteli.com
2026-08-07T02:00:00.000Z,DOGEUSDT,buy,10000,0.722,34133127,31163136,bykaranteli.com
2026-08-07T02:00:00.000Z,DOGEUSDT,buy,100000,2.949,34133127,31163136,bykaranteli.com
2026-08-07T02:00:00.000Z,DOGEUSDT,buy,1000000,14.266,34133127,31163136,bykaranteli.com
2026-08-07T02:00:00.000Z,DOGEUSDT,buy,5000000,47.224,34133127,31163136,bykaranteli.com
2026-08-07T02:00:00.000Z,DOGEUSDT,sell,10000,0.722,34133127,31163136,bykaranteli.com
2026-08-07T02:00:00.000Z,DOGEUSDT,sell,100000,0.842,34133127,31163136,bykaranteli.com
2026-08-07T02:00:00.000Z,DOGEUSDT,sell,1000000,8.127,34133127,31163136,bykaranteli.com
2026-08-07T02:00:00.000Z,DOGEUSDT,sell,5000000,44.155,34133127,31163136,bykaranteli.com
2026-08-07T02:00:00.000Z,ETHUSDT,buy,10000,0.026,52933355,55801698,bykaranteli.com
2026-08-07T02:00:00.000Z,ETHUSDT,buy,100000,0.026,52933355,55801698,bykaranteli.com
2026-08-07T02:00:00.000Z,ETHUSDT,buy,1000000,1.033,52933355,55801698,bykaranteli.com
2026-08-07T02:00:00.000Z,ETHUSDT,buy,5000000,4.18,52933355,55801698,bykaranteli.com
2026-08-07T02:00:00.000Z,ETHUSDT,sell,10000,0.026,52933355,55801698,bykaranteli.com
2026-08-07T02:00:00.000Z,ETHUSDT,sell,100000,0.026,52933355,55801698,bykaranteli.com
2026-08-07T02:00:00.000Z,ETHUSDT,sell,1000000,1.115,52933355,55801698,bykaranteli.com
2026-08-07T02:00:00.000Z,ETHUSDT,sell,5000000,4.246,52933355,55801698,bykaranteli.com
2026-08-07T02:00:00.000Z,LINKUSDT,buy,10000,0.862,8553534,6366881,bykaranteli.com
2026-08-07T02:00:00.000Z,LINKUSDT,buy,100000,4.153,8553534,6366881,bykaranteli.com
2026-08-07T02:00:00.000Z,LINKUSDT,buy,1000000,26.314,8553534,6366881,bykaranteli.com
2026-08-07T02:00:00.000Z,LINKUSDT,buy,5000000,125.869,8553534,6366881,bykaranteli.com
2026-08-07T02:00:00.000Z,LINKUSDT,sell,10000,1.41,8553534,6366881,bykaranteli.com
2026-08-07T02:00:00.000Z,LINKUSDT,sell,100000,4.525,8553534,6366881,bykaranteli.com
2026-08-07T02:00:00.000Z,LINKUSDT,sell,1000000,29.671,8553534,6366881,bykaranteli.com
2026-08-07T02:00:00.000Z,LINKUSDT,sell,5000000,112.521,8553534,6366881,bykaranteli.com
2026-08-07T02:00:00.000Z,SOLUSDT,buy,10000,0.687,80288892,69274965,bykaranteli.com
2026-08-07T02:00:00.000Z,SOLUSDT,buy,100000,0.687,80288892,69274965,bykaranteli.com
2026-08-07T02:00:00.000Z,SOLUSDT,buy,1000000,3.003,80288892,69274965,bykaranteli.com
2026-08-07T02:00:00.000Z,SOLUSDT,buy,5000000,12.378,80288892,69274965,bykaranteli.com
2026-08-07T02:00:00.000Z,SOLUSDT,sell,10000,0.687,80288892,69274965,bykaranteli.com
2026-08-07T02:00:00.000Z,SOLUSDT,sell,100000,0.687,80288892,69274965,bykaranteli.com
2026-08-07T02:00:00.000Z,SOLUSDT,sell,1000000,2.776,80288892,69274965,bykaranteli.com
2026-08-07T02:00:00.000Z,SOLUSDT,sell,5000000,10.518,80288892,69274965,bykaranteli.com
2026-08-07T02:00:00.000Z,XRPUSDT,buy,10000,0.485,38630808,28406360,bykaranteli.com
2026-08-07T02:00:00.000Z,XRPUSDT,buy,100000,0.928,38630808,28406360,bykaranteli.com
2026-08-07T02:00:00.000Z,XRPUSDT,buy,1000000,6.103,38630808,28406360,bykaranteli.com
2026-08-07T02:00:00.000Z,XRPUSDT,buy,5000000,25.171,38630808,28406360,bykaranteli.com
2026-08-07T02:00:00.000Z,XRPUSDT,sell,10000,0.485,38630808,28406360,bykaranteli.com
2026-08-07T02:00:00.000Z,XRPUSDT,sell,100000,1.178,38630808,28406360,bykaranteli.com
2026-08-07T02:00:00.000Z,XRPUSDT,sell,1000000,4.963,38630808,28406360,bykaranteli.com
2026-08-07T02:00:00.000Z,XRPUSDT,sell,5000000,25.769,38630808,28406360,bykaranteli.com
2026-08-07T03:00:00.000Z,ADAUSDT,buy,10000,2.502,15746138,12289266,bykaranteli.com
2026-08-07T03:00:00.000Z,ADAUSDT,buy,100000,5.281,15746138,12289266,bykaranteli.com
2026-08-07T03:00:00.000Z,ADAUSDT,buy,1000000,32.725,15746138,12289266,bykaranteli.com
2026-08-07T03:00:00.000Z,ADAUSDT,buy,5000000,112.66,15746138,12289266,bykaranteli.com
2026-08-07T03:00:00.000Z,ADAUSDT,sell,10000,2.502,15746138,12289266,bykaranteli.com
2026-08-07T03:00:00.000Z,ADAUSDT,sell,100000,4.549,15746138,12289266,bykaranteli.com
2026-08-07T03:00:00.000Z,ADAUSDT,sell,1000000,31.257,15746138,12289266,bykaranteli.com
2026-08-07T03:00:00.000Z,ADAUSDT,sell,5000000,103.98,15746138,12289266,bykaranteli.com
2026-08-07T03:00:00.000Z,BNBUSDT,buy,10000,0.084,12684377,11166306,bykaranteli.com
2026-08-07T03:00:00.000Z,BNBUSDT,buy,100000,1.665,12684377,11166306,bykaranteli.com
2026-08-07T03:00:00.000Z,BNBUSDT,buy,1000000,8.443,12684377,11166306,bykaranteli.com
2026-08-07T03:00:00.000Z,BNBUSDT,buy,5000000,31.695,12684377,11166306,bykaranteli.com
2026-08-07T03:00:00.000Z,BNBUSDT,sell,10000,0.084,12684377,11166306,bykaranteli.com
2026-08-07T03:00:00.000Z,BNBUSDT,sell,100000,0.52,12684377,11166306,bykaranteli.com
2026-08-07T03:00:00.000Z,BNBUSDT,sell,1000000,5.877,12684377,11166306,bykaranteli.com
2026-08-07T03:00:00.000Z,BNBUSDT,sell,5000000,27.214,12684377,11166306,bykaranteli.com
2026-08-07T03:00:00.000Z,BTCUSDT,buy,10000,0.008,37913215,61683846,bykaranteli.com
2026-08-07T03:00:00.000Z,BTCUSDT,buy,100000,0.008,37913215,61683846,bykaranteli.com
2026-08-07T03:00:00.000Z,BTCUSDT,buy,1000000,0.026,37913215,61683846,bykaranteli.com
2026-08-07T03:00:00.000Z,BTCUSDT,buy,5000000,1.12,37913215,61683846,bykaranteli.com
2026-08-07T03:00:00.000Z,BTCUSDT,sell,10000,0.008,37913215,61683846,bykaranteli.com
2026-08-07T03:00:00.000Z,BTCUSDT,sell,100000,0.036,37913215,61683846,bykaranteli.com
2026-08-07T03:00:00.000Z,BTCUSDT,sell,1000000,0.791,37913215,61683846,bykaranteli.com
2026-08-07T03:00:00.000Z,BTCUSDT,sell,5000000,2.471,37913215,61683846,bykaranteli.com
2026-08-07T03:00:00.000Z,DOGEUSDT,buy,10000,0.723,33909112,31546042,bykaranteli.com
2026-08-07T03:00:00.000Z,DOGEUSDT,buy,100000,1.197,33909112,31546042,bykaranteli.com
2026-08-07T03:00:00.000Z,DOGEUSDT,buy,1000000,11.666,33909112,31546042,bykaranteli.com
2026-08-07T03:00:00.000Z,DOGEUSDT,buy,5000000,46.397,33909112,31546042,bykaranteli.com
2026-08-07T03:00:00.000Z,DOGEUSDT,sell,10000,0.723,33909112,31546042,bykaranteli.com
2026-08-07T03:00:00.000Z,DOGEUSDT,sell,100000,2.063,33909112,31546042,bykaranteli.com
2026-08-07T03:00:00.000Z,DOGEUSDT,sell,1000000,10.278,33909112,31546042,bykaranteli.com
2026-08-07T03:00:00.000Z,DOGEUSDT,sell,5000000,43.702,33909112,31546042,bykaranteli.com
2026-08-07T03:00:00.000Z,ETHUSDT,buy,10000,0.026,67287601,63114481,bykaranteli.com
2026-08-07T03:00:00.000Z,ETHUSDT,buy,100000,0.026,67287601,63114481,bykaranteli.com
2026-08-07T03:00:00.000Z,ETHUSDT,buy,1000000,0.963,67287601,63114481,bykaranteli.com
2026-08-07T03:00:00.000Z,ETHUSDT,buy,5000000,3.745,67287601,63114481,bykaranteli.com
2026-08-07T03:00:00.000Z,ETHUSDT,sell,10000,0.026,67287601,63114481,bykaranteli.com
2026-08-07T03:00:00.000Z,ETHUSDT,sell,100000,0.026,67287601,63114481,bykaranteli.com
2026-08-07T03:00:00.000Z,ETHUSDT,sell,1000000,0.883,67287601,63114481,bykaranteli.com
2026-08-07T03:00:00.000Z,ETHUSDT,sell,5000000,1.705,67287601,63114481,bykaranteli.com
2026-08-07T03:00:00.000Z,LINKUSDT,buy,10000,0.611,8457107,6404181,bykaranteli.com
2026-08-07T03:00:00.000Z,LINKUSDT,buy,100000,3.411,8457107,6404181,bykaranteli.com
2026-08-07T03:00:00.000Z,LINKUSDT,buy,1000000,26.963,8457107,6404181,bykaranteli.com
2026-08-07T03:00:00.000Z,LINKUSDT,buy,5000000,132.518,8457107,6404181,bykaranteli.com
2026-08-07T03:00:00.000Z,LINKUSDT,sell,10000,1.452,8457107,6404181,bykaranteli.com
2026-08-07T03:00:00.000Z,LINKUSDT,sell,100000,4.833,8457107,6404181,bykaranteli.com
2026-08-07T03:00:00.000Z,LINKUSDT,sell,1000000,28.275,8457107,6404181,bykaranteli.com
2026-08-07T03:00:00.000Z,LINKUSDT,sell,5000000,107.249,8457107,6404181,bykaranteli.com
2026-08-07T03:00:00.000Z,SOLUSDT,buy,10000,0.688,87473882,70091232,bykaranteli.com
2026-08-07T03:00:00.000Z,SOLUSDT,buy,100000,0.688,87473882,70091232,bykaranteli.com
2026-08-07T03:00:00.000Z,SOLUSDT,buy,1000000,2.722,87473882,70091232,bykaranteli.com
2026-08-07T03:00:00.000Z,SOLUSDT,buy,5000000,11.499,87473882,70091232,bykaranteli.com
2026-08-07T03:00:00.000Z,SOLUSDT,sell,10000,0.688,87473882,70091232,bykaranteli.com
2026-08-07T03:00:00.000Z,SOLUSDT,sell,100000,1.385,87473882,70091232,bykaranteli.com
2026-08-07T03:00:00.000Z,SOLUSDT,sell,1000000,3.291,87473882,70091232,bykaranteli.com
2026-08-07T03:00:00.000Z,SOLUSDT,sell,5000000,9.957,87473882,70091232,bykaranteli.com
2026-08-07T03:00:00.000Z,XRPUSDT,buy,10000,0.488,38945796,29828052,bykaranteli.com
2026-08-07T03:00:00.000Z,XRPUSDT,buy,100000,1.217,38945796,29828052,bykaranteli.com
2026-08-07T03:00:00.000Z,XRPUSDT,buy,1000000,4.885,38945796,29828052,bykaranteli.com
2026-08-07T03:00:00.000Z,XRPUSDT,buy,5000000,23.909,38945796,29828052,bykaranteli.com
2026-08-07T03:00:00.000Z,XRPUSDT,sell,10000,0.488,38945796,29828052,bykaranteli.com
2026-08-07T03:00:00.000Z,XRPUSDT,sell,100000,0.798,38945796,29828052,bykaranteli.com
2026-08-07T03:00:00.000Z,XRPUSDT,sell,1000000,5.055,38945796,29828052,bykaranteli.com
2026-08-07T03:00:00.000Z,XRPUSDT,sell,5000000,20.575,38945796,29828052,bykaranteli.com
2026-08-07T04:00:00.000Z,ADAUSDT,buy,10000,2.504,15828377,12366739,bykaranteli.com
2026-08-07T04:00:00.000Z,ADAUSDT,buy,100000,7.85,15828377,12366739,bykaranteli.com
2026-08-07T04:00:00.000Z,ADAUSDT,buy,1000000,33.374,15828377,12366739,bykaranteli.com
2026-08-07T04:00:00.000Z,ADAUSDT,buy,5000000,113.364,15828377,12366739,bykaranteli.com
2026-08-07T04:00:00.000Z,ADAUSDT,sell,10000,2.504,15828377,12366739,bykaranteli.com
2026-08-07T04:00:00.000Z,ADAUSDT,sell,100000,7.419,15828377,12366739,bykaranteli.com
2026-08-07T04:00:00.000Z,ADAUSDT,sell,1000000,34.578,15828377,12366739,bykaranteli.com
2026-08-07T04:00:00.000Z,ADAUSDT,sell,5000000,99.798,15828377,12366739,bykaranteli.com
2026-08-07T04:00:00.000Z,BNBUSDT,buy,10000,0.085,12591617,9054493,bykaranteli.com
2026-08-07T04:00:00.000Z,BNBUSDT,buy,100000,0.405,12591617,9054493,bykaranteli.com
2026-08-07T04:00:00.000Z,BNBUSDT,buy,1000000,6.913,12591617,9054493,bykaranteli.com
2026-08-07T04:00:00.000Z,BNBUSDT,buy,5000000,35.39,12591617,9054493,bykaranteli.com
2026-08-07T04:00:00.000Z,BNBUSDT,sell,10000,0.314,12591617,9054493,bykaranteli.com
2026-08-07T04:00:00.000Z,BNBUSDT,sell,100000,2.392,12591617,9054493,bykaranteli.com
2026-08-07T04:00:00.000Z,BNBUSDT,sell,1000000,9.963,12591617,9054493,bykaranteli.com
2026-08-07T04:00:00.000Z,BNBUSDT,sell,5000000,30.257,12591617,9054493,bykaranteli.com
2026-08-07T04:00:00.000Z,BTCUSDT,buy,10000,0.008,51630769,41290362,bykaranteli.com
2026-08-07T04:00:00.000Z,BTCUSDT,buy,100000,0.008,51630769,41290362,bykaranteli.com
2026-08-07T04:00:00.000Z,BTCUSDT,buy,1000000,0.164,51630769,41290362,bykaranteli.com
2026-08-07T04:00:00.000Z,BTCUSDT,buy,5000000,1.419,51630769,41290362,bykaranteli.com
2026-08-07T04:00:00.000Z,BTCUSDT,sell,10000,0.008,51630769,41290362,bykaranteli.com
2026-08-07T04:00:00.000Z,BTCUSDT,sell,100000,0.008,51630769,41290362,bykaranteli.com
2026-08-07T04:00:00.000Z,BTCUSDT,sell,1000000,0.617,51630769,41290362,bykaranteli.com
2026-08-07T04:00:00.000Z,BTCUSDT,sell,5000000,2.228,51630769,41290362,bykaranteli.com
2026-08-07T04:00:00.000Z,DOGEUSDT,buy,10000,0.724,33864887,31808573,bykaranteli.com
2026-08-07T04:00:00.000Z,DOGEUSDT,buy,100000,1.297,33864887,31808573,bykaranteli.com
2026-08-07T04:00:00.000Z,DOGEUSDT,buy,1000000,9.618,33864887,31808573,bykaranteli.com
2026-08-07T04:00:00.000Z,DOGEUSDT,buy,5000000,47.929,33864887,31808573,bykaranteli.com
2026-08-07T04:00:00.000Z,DOGEUSDT,sell,10000,0.724,33864887,31808573,bykaranteli.com
2026-08-07T04:00:00.000Z,DOGEUSDT,sell,100000,1.785,33864887,31808573,bykaranteli.com
2026-08-07T04:00:00.000Z,DOGEUSDT,sell,1000000,11.084,33864887,31808573,bykaranteli.com
2026-08-07T04:00:00.000Z,DOGEUSDT,sell,5000000,39.727,33864887,31808573,bykaranteli.com
2026-08-07T04:00:00.000Z,ETHUSDT,buy,10000,0.026,62878502,54662060,bykaranteli.com
2026-08-07T04:00:00.000Z,ETHUSDT,buy,100000,0.026,62878502,54662060,bykaranteli.com
2026-08-07T04:00:00.000Z,ETHUSDT,buy,1000000,1.151,62878502,54662060,bykaranteli.com
2026-08-07T04:00:00.000Z,ETHUSDT,buy,5000000,4.168,62878502,54662060,bykaranteli.com
2026-08-07T04:00:00.000Z,ETHUSDT,sell,10000,0.026,62878502,54662060,bykaranteli.com
2026-08-07T04:00:00.000Z,ETHUSDT,sell,100000,0.026,62878502,54662060,bykaranteli.com
2026-08-07T04:00:00.000Z,ETHUSDT,sell,1000000,1.237,62878502,54662060,bykaranteli.com
2026-08-07T04:00:00.000Z,ETHUSDT,sell,5000000,3.713,62878502,54662060,bykaranteli.com
2026-08-07T04:00:00.000Z,LINKUSDT,buy,10000,1.826,8244827,6554549,bykaranteli.com
2026-08-07T04:00:00.000Z,LINKUSDT,buy,100000,5.231,8244827,6554549,bykaranteli.com
2026-08-07T04:00:00.000Z,LINKUSDT,buy,1000000,28.865,8244827,6554549,bykaranteli.com
2026-08-07T04:00:00.000Z,LINKUSDT,buy,5000000,132.573,8244827,6554549,bykaranteli.com
2026-08-07T04:00:00.000Z,LINKUSDT,sell,10000,0.715,8244827,6554549,bykaranteli.com
2026-08-07T04:00:00.000Z,LINKUSDT,sell,100000,4.263,8244827,6554549,bykaranteli.com
2026-08-07T04:00:00.000Z,LINKUSDT,sell,1000000,26.741,8244827,6554549,bykaranteli.com
2026-08-07T04:00:00.000Z,LINKUSDT,sell,5000000,105.776,8244827,6554549,bykaranteli.com
2026-08-07T04:00:00.000Z,SOLUSDT,buy,10000,0.688,78954602,71467052,bykaranteli.com
2026-08-07T04:00:00.000Z,SOLUSDT,buy,100000,0.688,78954602,71467052,bykaranteli.com
2026-08-07T04:00:00.000Z,SOLUSDT,buy,1000000,2.063,78954602,71467052,bykaranteli.com
2026-08-07T04:00:00.000Z,SOLUSDT,buy,5000000,9.255,78954602,71467052,bykaranteli.com
2026-08-07T04:00:00.000Z,SOLUSDT,sell,10000,0.688,78954602,71467052,bykaranteli.com
2026-08-07T04:00:00.000Z,SOLUSDT,sell,100000,0.688,78954602,71467052,bykaranteli.com
2026-08-07T04:00:00.000Z,SOLUSDT,sell,1000000,2.944,78954602,71467052,bykaranteli.com
2026-08-07T04:00:00.000Z,SOLUSDT,sell,5000000,10.828,78954602,71467052,bykaranteli.com
2026-08-07T04:00:00.000Z,XRPUSDT,buy,10000,0.49,39044675,29609232,bykaranteli.com
2026-08-07T04:00:00.000Z,XRPUSDT,buy,100000,0.983,39044675,29609232,bykaranteli.com
2026-08-07T04:00:00.000Z,XRPUSDT,buy,1000000,5.044,39044675,29609232,bykaranteli.com
2026-08-07T04:00:00.000Z,XRPUSDT,buy,5000000,26.186,39044675,29609232,bykaranteli.com
2026-08-07T04:00:00.000Z,XRPUSDT,sell,10000,0.49,39044675,29609232,bykaranteli.com
2026-08-07T04:00:00.000Z,XRPUSDT,sell,100000,0.666,39044675,29609232,bykaranteli.com
2026-08-07T04:00:00.000Z,XRPUSDT,sell,1000000,5.372,39044675,29609232,bykaranteli.com
2026-08-07T04:00:00.000Z,XRPUSDT,sell,5000000,24.468,39044675,29609232,bykaranteli.com
2026-08-07T05:00:00.000Z,ADAUSDT,buy,10000,2.494,15806907,11612030,bykaranteli.com
2026-08-07T05:00:00.000Z,ADAUSDT,buy,100000,8.168,15806907,11612030,bykaranteli.com
2026-08-07T05:00:00.000Z,ADAUSDT,buy,1000000,35.514,15806907,11612030,bykaranteli.com
2026-08-07T05:00:00.000Z,ADAUSDT,buy,5000000,110.547,15806907,11612030,bykaranteli.com
2026-08-07T05:00:00.000Z,ADAUSDT,sell,10000,2.494,15806907,11612030,bykaranteli.com
2026-08-07T05:00:00.000Z,ADAUSDT,sell,100000,6.106,15806907,11612030,bykaranteli.com
2026-08-07T05:00:00.000Z,ADAUSDT,sell,1000000,31.667,15806907,11612030,bykaranteli.com
2026-08-07T05:00:00.000Z,ADAUSDT,sell,5000000,110.2,15806907,11612030,bykaranteli.com
2026-08-07T05:00:00.000Z,BNBUSDT,buy,10000,0.26,12576781,8996502,bykaranteli.com
2026-08-07T05:00:00.000Z,BNBUSDT,buy,100000,1.273,12576781,8996502,bykaranteli.com
2026-08-07T05:00:00.000Z,BNBUSDT,buy,1000000,8.736,12576781,8996502,bykaranteli.com
2026-08-07T05:00:00.000Z,BNBUSDT,buy,5000000,37.41,12576781,8996502,bykaranteli.com
2026-08-07T05:00:00.000Z,BNBUSDT,sell,10000,0.085,12576781,8996502,bykaranteli.com
2026-08-07T05:00:00.000Z,BNBUSDT,sell,100000,1.063,12576781,8996502,bykaranteli.com
2026-08-07T05:00:00.000Z,BNBUSDT,sell,1000000,7.815,12576781,8996502,bykaranteli.com
2026-08-07T05:00:00.000Z,BNBUSDT,sell,5000000,29.819,12576781,8996502,bykaranteli.com
2026-08-07T05:00:00.000Z,BTCUSDT,buy,10000,0.008,38170923,43540464,bykaranteli.com
